Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she neglects the children (%),SG.VAW.NEGL.ZS,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.2,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Albania,ALB,..,..,..,..,..,8.7,..,..,..,12.1,..,..,..,..,..,..,..,..,1.8,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.2,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Armenia,ARM,14.3,..,..,..,..,14.8,..,..,..,..,5.7,..,..,..,..,..,6.1,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Azerbaijan,AZE,..,..,..,..,..,..,31.3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Bangladesh,BGD,..,..,..,..,..,..,..,21.5,..,..,..,22.4,..,..,19.9,..,..,..,13.7,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Belize,BLZ,..,..,..,..,..,..,3.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Benin,BEN,..,39.4,..,..,..,..,34,..,..,..,..,..,10.6,..,..,..,..,..,20.8,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Bolivia,BOL,..,..,..,6.4,..,..,..,..,5.2,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,1.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Burkina Faso,BFA,..,..,..,52,..,..,54.7,..,..,..,30.8,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,31,..,..,..,..,..,..,30.1,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Cambodia,KHM,..,..,..,..,..,26.8,..,..,..,..,23.4,..,..,..,23.9,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Cameroon,CMR,..,..,..,..,26.6,..,..,..,..,..,..,20.7,..,..,..,..,..,..,14.6,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49.8,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Colombia,COL,..,..,..,..,..,..,..,..,..,..,0.4,..,..,..,..,1.3,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,15.7,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,47.1,..,..,..,..,..,..,57.7,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,34.3,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Dominican Republic,DOM,..,..,1.1,..,..,..,..,0.7,..,..,..,..,..,0.7,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,"Egypt, Arab Rep.",EGY,..,..,..,..,..,37.4,..,..,14.8,..,..,..,..,..,12.8,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Eritrea,ERI,..,..,44.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Eswatini,SWZ,..,..,..,..,..,..,..,17.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Ethiopia,ETH,61.3,..,..,..,..,58.7,..,..,..,..,..,45.4,..,..,..,..,42.2,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,26.1,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,"Gambia, The",GMB,..,..,..,..,..,..,37.4,..,..,..,..,..,..,24.1,..,..,..,..,..,..,21.5,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Georgia,GEO,..,..,..,..,..,2.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Ghana,GHA,..,..,..,29.5,..,..,..,..,21.3,..,..,..,..,..,15.6,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.3,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Guinea,GIN,..,..,..,..,..,57.7,..,..,..,..,..,..,77.6,..,..,..,..,..,49,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Guinea-Bissau,GNB,..,..,..,..,..,..,36.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Guyana,GUY,..,..,..,..,..,..,..,9.6,..,6.7,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Haiti,HTI,10.1,..,..,..,..,..,8.7,..,..,..,..,..,2.8,..,..,..,..,2.5,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Honduras,HND,..,..,..,..,..,..,5.9,..,..,..,..,..,4.8,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Women who believe a husband is justified in beating his wife when she argues with him (%),SG.VAW.ARGU.ZS,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
